
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.8696781e+03; maximum gradient component mag -2.5468e+01
 37 -0.01157 -1.78363e-01 | 38 -0.01140 -1.86612e-01 | 39 -0.01120 -1.95692e-01
 40 -0.01097 -2.05689e-01 | 41 -0.01072 -2.16669e-01 | 42 -0.01044 -2.28639e-01
 43 -0.01013 -2.41547e-01 | 44 -0.00980 -2.55255e-01 | 45 -0.00946 -2.69535e-01
 46 -0.00910 -2.84078e-01 | 47 -0.00874 -2.98501e-01 | 48 -0.00837 -3.12388e-01
 49 -0.00801 -3.25289e-01 | 50 -0.00766 -3.36770e-01 | 51 -0.00733 -3.46417e-01
 52 -0.00702 -3.53872e-01 | 53 -0.00674 -3.58971e-01 | 54 -0.00648 -3.61781e-01
 55 -0.00624 -3.62609e-01 | 56 -0.00600 -3.62018e-01 | 57 -0.00577 -3.60733e-01
 58 -0.00551 -3.59417e-01 | 59 -0.00520 -3.58704e-01 | 60 -0.00483 -3.59010e-01
 61 -0.00437 -3.60439e-01 | 62 -0.00376 -3.62500e-01 | 63 -0.00298 -3.64287e-01
 64 -0.00198 -3.64408e-01 | 65 -0.00072 -3.61087e-01 | 66  0.00085 -3.53114e-01
 67  0.00277 -3.39382e-01 | 68  0.00504 -3.19853e-01 | 69  0.00768 -2.95584e-01
 70  0.01066 -2.68112e-01 | 71  0.01394 -2.38710e-01 | 72  0.01745 -2.07861e-01
 73  0.02108 -1.76014e-01 | 74  0.02470 -1.45577e-01 | 75  0.02810 -1.23054e-01
 76  0.03102 -1.18414e-01 | 77  0.03323 -1.38114e-01 | 78  0.03460 -1.77891e-01
 79  0.03517 -2.20624e-01 | 80  0.03511 -2.39243e-01 | 81  0.03457 -2.10804e-01
 82  0.03360 -1.28838e-01 | 83  0.03205 -1.51978e-02 | 84  0.02967  8.35389e-02
 85  0.02629  1.22697e-01 | 86  0.02218  9.53246e-02 | 87  0.01791  3.78917e-02
 88  0.01409 -9.54028e-03 | 89  0.01109 -3.56320e-02 | 90  0.00893 -5.10227e-02
 91  0.00739 -6.53443e-02 | 92  0.00616 -7.91452e-02 | 93  0.00524 -8.61385e-02
 94  0.00518 -7.96475e-02 | 95  0.00606 -6.13548e-02 | 96  0.00658 -3.77249e-02
 97  0.00855 -1.73464e-02 | 98  0.01138 -7.16285e-03 | 99  0.01541 -3.04483e-02
100  0.01487 -7.49116e-02 |101  0.01190 -1.59372e-01 |102  0.00769 -2.80714e-01
103 -0.00191 -2.68489e-01 |104 -0.00102  3.95252e-02 |105  0.01865  4.03738e-01
106  0.02039  8.29416e-01 |107 -0.00319  5.81227e-01 |108  0.01568  9.82414e-01
109  0.07814  1.87679e+00 |110  0.02178  1.42836e+00 |111 -0.02078  8.85446e-01
112 -0.00093  1.21143e+00 |113  0.01896  2.39805e+00 |114  0.03235  3.74674e+00
115 -0.01628  2.37509e+00 |116 -0.07835  8.79184e-01 |117 -0.08775  2.25585e+00
118 -0.08476  2.37538e+00 |119 -0.04051  1.72036e+00 |120  0.06366  8.17788e-01
121  0.01675  2.13420e-01 |122  0.00720  1.19714e+00 |123 -0.02963  1.07040e+00
124 -0.06965 -1.01741e+00 |125 -0.00369 -1.13284e+00 |126 -0.00010 -1.74196e+00
127 -0.02326 -3.21414e-02 |128  0.03390 -8.07216e-01 |129  0.08587 -1.44120e+00
130  0.02011 -6.02424e-01 |131  0.09172 -1.48424e+00 |132  0.00862 -9.22536e-01
133  0.14069  9.90764e-01 |134 -0.00433 -1.00619e+00 |135 -0.04707 -1.05861e+00
136 -0.05643  1.95613e-02 |137 -0.01938  8.25580e-02 |138  0.09327 -8.31528e-01
139  0.03297  3.32199e-01 |140  0.01782  4.99330e-01 |141 -0.02626  4.86724e-01
142 -0.01698  1.57089e-01 |143 -0.00585  5.33714e-03 |144 -0.00039  3.00577e-03
145  0.30210  1.50030e+00 |146  0.20813  1.44979e+00 |

Intermediate statistics: 146 variables; iteration 20; function evaluation 25; phase 2
Function value 6.8673593e+03; maximum gradient component mag -1.1222e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42389 -5.72765e+00 |  2  0.36707 -1.12216e+02 |  3 -0.12529 -3.26722e+01
  4 -0.00876 -8.13785e+01 |  5 -0.72676  8.77017e+00 |  6 -0.60290  2.77091e+01
  7  0.36861 -9.18987e+01 |  8 -0.18547 -1.87130e+01 |  9  0.04512 -7.48935e+01
 10 -0.63282  6.89689e+00 | 11 -0.61993  1.36004e+01 | 12 -0.10655 -1.31539e+01
 13 -0.00938 -5.43643e-02 | 14 -0.00959 -5.65419e-02 | 15 -0.00980 -5.88269e-02
 16 -0.01001 -6.12211e-02 | 17 -0.01021 -6.37280e-02 | 18 -0.01040 -6.63545e-02
 19 -0.01059 -6.90999e-02 | 20 -0.01078 -7.19638e-02 | 21 -0.01095 -7.49482e-02
 22 -0.01112 -7.80477e-02 | 23 -0.01127 -8.12567e-02 | 24 -0.01141 -8.45757e-02
 25 -0.01153 -8.79986e-02 | 26 -0.01165 -9.15239e-02 | 27 -0.01174 -9.51493e-02
 28 -0.01181 -9.88722e-02 | 29 -0.01187 -1.02681e-01 | 30 -0.01190 -1.06568e-01
 31 -0.01191 -1.10528e-01 | 32 -0.01190 -1.14567e-01 | 33 -0.01186 -1.18713e-01
 34 -0.01180 -1.23002e-01 | 35 -0.01171 -1.27485e-01 | 36 -0.01159 -1.32227e-01
 37 -0.01144 -1.37286e-01 | 38 -0.01126 -1.42719e-01 | 39 -0.01105 -1.48566e-01
 40 -0.01081 -1.54845e-01 | 41 -0.01054 -1.61572e-01 | 42 -0.01024 -1.68728e-01
 43 -0.00992 -1.76277e-01 | 44 -0.00958 -1.84146e-01 | 45 -0.00921 -1.92221e-01
 46 -0.00884 -2.00342e-01 | 47 -0.00845 -2.08312e-01 | 48 -0.00807 -2.15919e-01
 49 -0.00769 -2.22953e-01 | 50 -0.00733 -2.29233e-01 | 51 -0.00698 -2.34611e-01
 52 -0.00667 -2.38952e-01 | 53 -0.00638 -2.42172e-01 | 54 -0.00613 -2.44233e-01
 55 -0.00589 -2.45177e-01 | 56 -0.00567 -2.45198e-01 | 57 -0.00544 -2.44597e-01
 58 -0.00519 -2.43646e-01 | 59 -0.00489 -2.42613e-01 | 60 -0.00452 -2.41668e-01
 61 -0.00405 -2.40861e-01 | 62 -0.00344 -2.39986e-01 | 63 -0.00265 -2.38689e-01
 64 -0.00165 -2.36458e-01 | 65 -0.00038 -2.32641e-01 | 66  0.00118 -2.26980e-01
 67  0.00307 -2.19224e-01 | 68  0.00530 -2.09623e-01 | 69  0.00788 -1.98917e-01
 70  0.01079 -1.87991e-01 | 71  0.01398 -1.77619e-01 | 72  0.01739 -1.68231e-01
 73  0.02091 -1.60178e-01 | 74  0.02441 -1.54093e-01 | 75  0.02771 -1.50992e-01
 76  0.03060 -1.51741e-01 | 77  0.03291 -1.56086e-01 | 78  0.03450 -1.62426e-01
 79  0.03532 -1.68326e-01 | 80  0.03540 -1.70826e-01 | 81  0.03477 -1.67256e-01
 82  0.03346 -1.56318e-01 | 83  0.03144 -1.40010e-01 | 84  0.02868 -1.24877e-01
 85  0.02521 -1.20383e-01 | 86  0.02125 -1.32262e-01 | 87  0.01722 -1.56015e-01
 88  0.01358 -1.81565e-01 | 89  0.01069 -2.04308e-01 | 90  0.00860 -2.27634e-01
 91  0.00710 -2.57106e-01 | 92  0.00584 -2.96687e-01 | 93  0.00479 -3.46267e-01
 94  0.00461 -3.92086e-01 | 95  0.00538 -4.27283e-01 | 96  0.00544 -4.95954e-01
 97  0.00734 -5.32321e-01 | 98  0.01026 -5.73905e-01 | 99  0.01481 -5.78390e-01
100  0.01412 -6.39536e-01 |101  0.01140 -6.89015e-01 |102  0.00763 -6.96452e-01
103 -0.00241 -7.21505e-01 |104 -0.00160 -6.78046e-01 |105  0.01874 -4.98553e-01
106  0.01912 -1.79378e-01 |107 -0.00478 -3.95117e-01 |108  0.01246 -4.05684e-01
